credit_amt,number_of_credit,new_sam_1,new_sam_0,information_gain
494000,9,16566,35495,0.000217408
2195580,22,1662,50399,4.28E-05
0,0,52060,1,1.42E-07
1380000,4,13852,38209,0.000425472
1496000,15,4661,47400,7.27E-05
693084,9,16302,35759,0.000198923
200000,2,28901,23160,0.000691164
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
460000,3,27379,24682,0.000726689
1200000,3,17790,34271,0.000557904
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
635000,12,12867,39194,0.000108876
0,0,52060,1,1.42E-07
1160000,4,18717,33344,0.000635761
2228009,7,4690,47371,9.19E-05
0,0,52060,1,1.42E-07
1514000,5,11241,40820,0.000295075
0,0,52060,1,1.42E-07
1306600,4,15245,36816,0.000547075
867435,5,24589,27472,0.000691475
0,0,52060,1,1.42E-07
354208,6,23078,28983,0.000477498
0,0,52060,1,1.42E-07
1620000,5,9979,42082,0.000272601
60000,1,31404,20657,0.000789602
1346000,4,14472,37589,0.000463596
25418,2,30184,21877,0.000680377
690000,5,25411,26650,0.000663264
160000,3,28475,23586,0.000763385
1023750,13,10642,41419,7.34E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
495000,6,22858,29203,0.000455639
946500,16,8367,43694,8.27E-05
599000,7,20017,32044,0.000352088
29000,1,32155,19906,0.000841695
3583000,5,1864,50197,1.09E-05
0,0,52060,1,1.42E-07
6000,1,32980,19081,0.000826596
550000,1,27527,24534,0.00077148
0,0,52060,1,1.42E-07
1425000,5,12685,39376,0.000384094
1128000,3,19651,32410,0.000718804
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
846000,7,19289,32772,0.000327041
0,0,52060,1,1.42E-07
1050000,6,18874,33187,0.00045271
59270,2,29903,22158,0.000669571
8743000,6,110,51951,1.57E-05
261500,9,16731,35330,0.000229327
0,0,52060,1,1.42E-07
1946000,21,2042,50019,3.25E-05
940059,10,14177,37884,0.000133432
1564000,17,3447,48614,5.84E-05
0,0,52060,1,1.42E-07
755280,4,25879,26182,0.000745997
350000,1,28717,23344,0.000692928
1017000,11,12328,39733,0.000103445
0,0,52060,1,1.42E-07
3884369,10,1293,50768,6.25E-06
600000,1,27265,24796,0.000738019
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1800000,4,8644,43417,0.000222693
0,0,52060,1,1.42E-07
1760000,21,2267,49794,3.11E-05
642763,19,6818,45243,6.10E-05
1078980,29,2722,49339,2.94E-05
0,0,52060,1,1.42E-07
1106614,3,20229,31832,0.000731834
1135387,5,18948,33113,0.000662823
0,0,52060,1,1.42E-07
112350,7,20642,31419,0.000368889
1770000,7,7104,44957,0.000179772
500000,5,25997,26064,0.000683363
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
100000,1,30868,21193,0.000820987
2321414,8,3981,48080,0.000119792
0,0,52060,1,1.42E-07
210000,1,29571,22490,0.000725942
909000,12,12319,39742,0.000102961
750000,6,22163,29898,0.000429701
1340000,4,14619,37442,0.000479052
933613,18,7184,44877,8.10E-05
400000,1,28470,23591,0.000662684
120000,2,29455,22606,0.000711185
700553,12,12795,39266,0.000104978
4173796,11,1087,50974,8.73E-07
3150000,7,2012,50049,8.16E-06
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1454022,6,10773,41288,0.000298458
0,0,52060,1,1.42E-07
1454400,6,10766,41295,0.000297814
933401,11,13129,38932,0.00011123
0,0,52060,1,1.42E-07
1784500,13,4460,47601,6.01E-05
0,0,52060,1,1.42E-07
30000,1,32113,19948,0.000835718
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
5515100,8,586,51475,4.20E-06
0,0,52060,1,1.42E-07
232500,7,20524,31537,0.00037777
650000,6,22472,29589,0.000438824
1538909,38,1428,50633,1.18E-05
37811,3,29031,23030,0.000682797
0,0,52060,1,1.42E-07
258000,4,27551,24510,0.00082839
606500,10,15043,37018,0.000145953
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1508650,5,11316,40745,0.000301888
1187470,7,13787,38274,0.00032559
1050000,4,21910,30151,0.000685254
1359200,5,13934,38127,0.000408739
2264000,7,4506,47555,0.000117977
4510000,13,882,51179,6.88E-07
700000,4,26144,25917,0.000753011
1332015,28,2402,49659,2.51E-05
40000,1,31848,20213,0.000824873
848000,7,19280,32781,0.000326279
6192000,10,411,51650,1.89E-05
0,0,52060,1,1.42E-07
844200,8,17476,34585,0.000252001
127000,2,29398,22663,0.000703996
689601,18,7425,44636,6.88E-05
513200,18,7471,44590,7.13E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
228800,1,29466,22595,0.000712578
735730,16,8697,43364,6.48E-05
0,0,52060,1,1.42E-07
2695982,18,1295,50766,1.74E-05
760000,3,26081,25980,0.000719042
28212,1,32167,19894,0.000843408
3129033,40,405,51656,9.69E-06
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1102000,19,5614,46447,8.69E-05
119000,2,29466,22595,0.000712578
0,0,52060,1,1.42E-07
49895,5,26831,25230,0.000635577
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1267638,9,10255,41806,0.000174249
1118500,14,8683,43378,0.000100874
666000,7,19861,32200,0.00033858
930000,5,24091,27970,0.000657719
784000,9,16102,35959,0.000185405
1327000,14,6690,45371,7.94E-05
0,0,52060,1,1.42E-07
964870,15,9386,42675,7.69E-05
400000,1,28470,23591,0.000662684
2,1,33376,18685,0.000830648
75700,3,28881,23180,0.000790413
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
980000,4,24178,27883,0.000719825
674399,13,11875,40186,7.02E-05
23100,3,29064,22997,0.000686877
1706984,27,1832,50229,9.64E-06
40000,2,30049,22012,0.000663648
1117000,8,13788,38273,0.000284219
1300000,4,15456,36605,0.000488911
963858,10,14053,38008,0.000126254
1214000,7,13275,38786,0.000301493
0,0,52060,1,1.42E-07
1358000,4,14217,37844,0.000437258
0,0,52060,1,1.42E-07
2007000,6,6309,45752,0.000100609
1984442,6,6496,45565,0.000113431
10160,1,32668,19393,0.000782613
0,0,52060,1,1.42E-07
122630,4,27913,24148,0.000822231
0,0,52060,1,1.42E-07
2546490,9,3066,48995,6.78E-05
991500,17,7509,44552,0.000116091
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
796541,11,13582,38479,0.000100594
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
128000,3,28660,23401,0.000761445
734000,3,26210,25851,0.00073508
0,0,52060,1,1.42E-07
1178886,57,777,51284,1.71E-05
800300,13,11712,40349,6.30E-05
1521285,14,5052,47009,4.12E-05
1625000,7,7943,44118,0.000206817
0,0,52060,1,1.42E-07
1472800,6,10538,41523,0.000300337
300000,1,29065,22996,0.000662798
0,0,52060,1,1.42E-07
570000,3,26939,25122,0.000697483
1326907,8,10399,41662,0.000264781
1843800,4,8233,43828,0.000188283
923000,7,18831,33230,0.000307081
0,0,52060,1,1.42E-07
1744000,4,9046,43015,0.000235287
0,0,52060,1,1.42E-07
1075184,8,14673,37388,0.000280013
0,0,52060,1,1.42E-07
1441834,26,2375,49686,2.37E-05
999000,11,12652,39409,0.00012155
80000,1,31088,20973,0.000851714
6126590,25,73,51988,1.04E-05
1059500,19,5943,46118,9.25E-05
1350850,8,10038,42023,0.000233706
0,0,52060,1,1.42E-07
1088278,28,2961,49100,4.32E-05
0,0,52060,1,1.42E-07
1362500,18,4480,47581,7.72E-05
1314000,4,15109,36952,0.000531996
300,1,33330,18731,0.00082401
725080,36,2105,49956,5.60E-05
816200,4,25540,26521,0.000704018
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
9243000,6,64,51997,9.12E-06
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
790000,4,25707,26354,0.000724542
797909,21,5923,46138,6.24E-05
150000,2,29239,22822,0.000684154
1415000,4,13133,38928,0.000403563
54900,7,20668,31393,0.000371209
702450,4,26128,25933,0.000750989
1509000,18,3504,48557,4.64E-05
602479,65,540,51521,3.33E-06
0,0,52060,1,1.42E-07
1267520,20,4349,47712,8.57E-05
1210420,19,4930,47131,5.95E-05
1021634,21,5508,46553,6.55E-05
1149031,16,6710,45351,9.52E-05
0,0,52060,1,1.42E-07
9000,1,32800,19261,0.000801045
610800,6,22575,29486,0.000448816
0,0,52060,1,1.42E-07
1340400,18,4617,47444,8.67E-05
29000,1,32155,19906,0.000841695
1297137,28,2469,49592,2.87E-05
1184800,19,5078,46983,6.83E-05
1415000,29,2116,49945,1.19E-05
0,0,52060,1,1.42E-07
940000,4,24571,27490,0.000741759
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
220000,1,29523,22538,0.000719816
0,0,52060,1,1.42E-07
764000,4,25826,26235,0.000739352
0,0,52060,1,1.42E-07
4181000,45,217,51844,1.66E-07
0,0,52060,1,1.42E-07
832000,4,25450,26611,0.000745029
0,0,52060,1,1.42E-07
1428000,19,3677,48384,5.71E-05
4190000,7,1195,50866,3.16E-06
29000,1,32155,19906,0.000841695
233473,5,26540,25521,0.00075045
1100000,3,20488,31573,0.000734903
776138,3,25980,26081,0.000706613
0,0,52060,1,1.42E-07
80000,1,31088,20973,0.000851714
0,0,52060,1,1.42E-07
63670,3,28916,23145,0.000768843
1273000,4,15952,36109,0.00048965
160000,3,28475,23586,0.000763385
2158000,10,4127,47934,7.03E-05
0,0,52060,1,1.42E-07
900000,3,25084,26977,0.000779435
0,0,52060,1,1.42E-07
645000,12,12856,39205,0.000108277
1090000,10,12061,40000,0.000185908
3187594,4,2332,49729,2.15E-05
1011000,5,22598,29463,0.000687484
0,0,52060,1,1.42E-07
900000,4,24927,27134,0.0007595
650721,8,17990,34071,0.00027472
866188,14,10640,41421,8.42E-05
1500000,14,5190,46871,4.81E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1920000,6,6871,45190,0.000140789
0,0,52060,1,1.42E-07
254208,5,26495,25566,0.000744766
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2108950,7,5307,46754,0.000118784
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
11625,1,32629,19432,0.000803084
250000,2,28673,23388,0.000687486
0,0,52060,1,1.42E-07
2477114,9,3261,48800,8.28E-05
0,0,52060,1,1.42E-07
908000,12,12322,39739,0.000103122
245000,1,29369,22692,0.000700353
871838,18,7291,44770,8.72E-05
705000,8,17877,34184,0.000265895
690365,12,12803,39258,0.000105408
1784500,13,4460,47601,6.01E-05
3350000,8,1717,50344,5.72E-06
1205000,6,15152,36909,0.000363023
535000,8,18182,33879,0.000290008
0,0,52060,1,1.42E-07
10000,1,32769,19292,0.000796693
976572,12,12036,40025,9.96E-05
0,0,52060,1,1.42E-07
350000,1,28717,23344,0.000692928
598700,16,8769,43292,6.83E-05
4182,3,29136,22925,0.000695824
789500,8,17667,34394,0.000249838
197000,3,28320,23741,0.000743432
0,0,52060,1,1.42E-07
753615,24,4446,47615,5.93E-05
3771754,10,1371,50690,2.27E-06
458489,4,26991,25070,0.000755271
0,0,52060,1,1.42E-07
1347968,9,9256,42805,0.000190262
1319013,28,2419,49642,2.60E-05
0,0,52060,1,1.42E-07
1037000,3,22420,29641,0.000747373
945000,6,21068,30993,0.000449396
308000,5,26404,25657,0.000733341
0,0,52060,1,1.42E-07
794000,12,12641,39420,9.68E-05
711722,20,6333,45728,8.65E-05
0,0,52060,1,1.42E-07
101400,10,15349,36712,0.000164902
0,0,52060,1,1.42E-07
60000,1,31404,20657,0.000789602
0,0,52060,1,1.42E-07
437747,5,26134,25927,0.000699982
0,0,52060,1,1.42E-07
9000,1,32800,19261,0.000801045
0,0,52060,1,1.42E-07
18000,1,32438,19623,0.000828708
220000,1,29523,22538,0.000719816
0,0,52060,1,1.42E-07
1467100,5,11963,40098,0.000363032
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1415000,29,2116,49945,1.19E-05
1415400,20,3585,48476,8.72E-05
0,0,52060,1,1.42E-07
698985,6,22330,29731,0.000425226
1669000,20,2521,49540,4.74E-05
0,0,52060,1,1.42E-07
810000,3,25776,26285,0.00073311
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2000,1,33197,18864,0.000804997
2738131,18,1262,50799,1.56E-05
3887205,4,1659,50402,2.43E-05
0,0,52060,1,1.42E-07
300000,1,29065,22996,0.000662798
3217019,40,393,51668,8.81E-06
8000,1,32831,19230,0.000805411
0,0,52060,1,1.42E-07
70000,2,29820,22241,0.000732803
236000,3,28194,23867,0.000753028
6084500,10,432,51629,1.63E-05
0,0,52060,1,1.42E-07
849240,19,6711,45350,6.75E-05
3007505,3,2626,49435,3.78E-05
0,0,52060,1,1.42E-07
20000,1,32379,19682,0.000820346
1300695,28,2458,49603,2.81E-05
7700,2,30339,21722,0.000651796
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1480000,6,10444,41617,0.000291655
1535979,39,1392,50669,1.02E-05
1841000,5,8137,43924,0.000180547
719605,16,8709,43352,6.54E-05
228800,1,29466,22595,0.000712578
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1200000,11,9646,42415,0.000103517
1112000,14,8749,43312,0.000104849
218645,9,16750,35311,0.000230718
1790000,7,6987,45074,0.000170082
0,0,52060,1,1.42E-07
2060000,27,1528,50533,6.70E-06
1079410,29,2720,49341,2.93E-05
0,0,52060,1,1.42E-07
370000,1,28614,23447,0.000680227
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
6000,1,32980,19081,0.000826596
200000,2,28901,23160,0.000691164
0,0,52060,1,1.42E-07
771200,6,22083,29978,0.00042209
1370000,2,14115,37946,0.000426892
0,0,52060,1,1.42E-07
455000,8,18284,33777,0.000298281
1560000,9,7075,44986,0.000156543
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
653490,69,435,51626,1.20E-05
0,0,52060,1,1.42E-07
1282532,19,4542,47519,6.52E-05
1216200,5,16888,35173,0.00048691
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1213000,5,16985,35076,0.000497038
56000,1,31453,20608,0.00079631
0,0,52060,1,1.42E-07
187500,4,27730,24331,0.000824992
816040,13,11682,40379,6.17E-05
800000,6,21978,30083,0.0004122
267060,3,28069,23992,0.000737064
1088970,5,20293,31768,0.000711017
300000,1,29065,22996,0.000662798
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
918000,7,18853,33208,0.000308897
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
944605,15,9455,42606,8.05E-05
1278914,19,4557,47504,6.61E-05
0,0,52060,1,1.42E-07
924250,8,17045,35016,0.00023621
745000,4,25927,26134,0.000752043
1400000,5,13226,38835,0.000387906
300,1,33330,18731,0.00082401
0,0,52060,1,1.42E-07
760300,4,25847,26214,0.000741981
616000,7,19982,32079,0.000349036
811000,6,21914,30147,0.000406226
1164000,4,18606,33455,0.000622931
0,0,52060,1,1.42E-07
98000,3,28817,23244,0.000781963
736500,5,25232,26829,0.000666956
2138427,5,6076,45985,0.000119039
850000,10,14588,37473,0.000131947
0,0,52060,1,1.42E-07
1740884,11,5247,46814,0.000114185
850000,2,25645,26416,0.00079685
495000,6,22858,29203,0.000455639
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
973860,13,11204,40857,6.91E-05
0,0,52060,1,1.42E-07
1425236,26,2427,49634,2.64E-05
857500,3,25476,26585,0.00077511
1400000,3,13530,38531,0.000418214
1043500,19,6058,46003,7.00E-05
900000,4,24927,27134,0.0007595
1365270,9,9040,43021,0.000173589
1484500,20,3155,48906,7.45E-05
40000,1,31848,20213,0.000824873
37811,3,29031,23030,0.000682797
1046500,17,7026,45035,0.000100117
197030,6,23279,28782,0.000476334
10000,1,32769,19292,0.000796693
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
100000,2,29627,22434,0.000733127
107144,1,30677,21384,0.000794838
314000,1,28881,23180,0.000713415
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
942339,6,21087,30974,0.000451256
933188,14,10462,41599,8.65E-05
229534,4,27633,24428,0.000839401
1269000,15,6464,45597,9.48E-05
900322,10,14368,37693,0.000131827
2274299,12,3327,48734,6.78E-05
1025151,9,14294,37767,0.000182851
0,0,52060,1,1.42E-07
1540000,5,10929,41132,0.00026736
600000,2,27036,25025,0.000709418
1021700,5,22252,29809,0.000646721
2683,2,30388,21673,0.000657808
0,0,52060,1,1.42E-07
7416,1,32843,19218,0.000807105
553333,5,25821,26240,0.000687273
0,0,52060,1,1.42E-07
1203705,19,4965,47096,6.16E-05
0,0,52060,1,1.42E-07
770000,7,19569,32492,0.000332254
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
3123000,4,2418,49643,2.59E-05
0,0,52060,1,1.42E-07
980605,10,13945,38116,0.000145891
853402,5,24669,27392,0.000675519
194000,4,27718,24343,0.000823388
1021207,4,22745,29316,0.000705163
1200000,4,17703,34358,0.000548377
1180000,51,870,51191,2.42E-05
160000,3,28475,23586,0.000763385
950000,8,16884,35177,0.00024063
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1867537,7,6534,45527,0.000154293
0,0,52060,1,1.42E-07
1378233,5,13616,38445,0.000401803
867435,5,24589,27472,0.000691475
0,0,52060,1,1.42E-07
239063,4,27601,24460,0.000835095
1050000,4,21910,30151,0.000685254
1232000,5,16556,35505,0.000528182
10829,2,30311,21750,0.000648374
0,0,52060,1,1.42E-07
87100,4,28001,24060,0.000834046
4737000,98,41,52020,2.16E-05
990000,2,24214,27847,0.000778471
1376000,15,5658,46403,7.44E-05
3980000,11,1193,50868,3.10E-06
880000,5,24497,27564,0.000706234
1255000,4,16340,35721,0.000505015
940950,5,23991,28070,0.000671282
4481000,4,1231,50830,4.19E-06
1340000,3,14683,37378,0.000485843
1443700,5,12322,39739,0.000348872
0,0,52060,1,1.42E-07
966100,7,18534,33527,0.000300721
500000,4,26877,25184,0.000740825
1300000,19,4476,47585,6.11E-05
2600000,28,836,51225,6.11E-06
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
60000,1,31404,20657,0.000789602
595944,21,5967,46094,6.49E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
781000,4,25748,26313,0.000729627
980000,7,18434,33627,0.000310634
0,0,52060,1,1.42E-07
900000,4,24927,27134,0.0007595
2630000,4,3642,48419,5.49E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
666700,3,26534,25527,0.0006488
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1562100,22,2530,49531,3.21E-05
1338137,28,2390,49671,2.45E-05
1267400,18,5005,47056,7.91E-05
1454508,10,7327,44734,0.000120158
0,0,52060,1,1.42E-07
220000,1,29523,22538,0.000719816
0,0,52060,1,1.42E-07
657586,17,8005,44056,7.54E-05
878000,13,11545,40516,7.49E-05
1136000,5,18938,33123,0.000661641
55000,1,31467,20594,0.000798233
911188,15,9540,42521,7.35E-05
1269000,15,6464,45597,9.48E-05
1025151,9,14294,37767,0.000182851
1184613,7,13842,38219,0.000309249
690000,7,19809,32252,0.000334131
0,0,52060,1,1.42E-07
853333,6,21715,30346,0.000448833
748600,3,26139,25922,0.00072623
0,0,52060,1,1.42E-07
763000,12,12706,39355,0.000100244
0,0,52060,1,1.42E-07
1196655,19,5014,47047,6.45E-05
1278597,19,4560,47501,6.63E-05
41500,2,30030,22031,0.000661312
675485,69,433,51628,1.18E-05
1807000,22,2108,49953,2.22E-05
0,0,52060,1,1.42E-07
1010000,11,12440,39621,0.000109561
740000,2,26333,25728,0.000750543
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1015039,20,5862,46199,8.72E-05
0,0,52060,1,1.42E-07
1008000,13,10836,41225,8.30E-05
1062000,24,4005,48056,3.51E-05
2360000,33,917,51144,1.00E-05
1078840,29,2723,49338,2.95E-05
954000,9,15352,36709,0.000179351
980836,3,24279,27782,0.000786765
800000,3,25863,26198,0.000692355
237609,4,27605,24456,0.000835633
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1235387,6,14540,37521,0.000395994
0,0,52060,1,1.42E-07
2000000,5,6981,45080,0.000130406
1978000,5,7145,44916,0.000142533
200000,2,28901,23160,0.000691164
354000,5,26314,25747,0.000722131
765000,16,8679,43382,6.39E-05
616500,4,26451,25610,0.000713433
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1397600,6,11775,40286,0.000298259
1035000,6,19260,32801,0.000491651
1195541,28,2703,49358,2.84E-05
419100,15,9956,42105,7.21E-05
0,0,52060,1,1.42E-07
659847,16,8742,43319,6.70E-05
0,0,52060,1,1.42E-07
839263,18,7341,44720,6.44E-05
218645,9,16750,35311,0.000230718
1088928,4,20716,31345,0.000763284
1747000,3,9047,43014,0.000235374
709970,12,12783,39278,0.000104334
1852000,13,4273,47788,4.92E-05
0,0,52060,1,1.42E-07
3339596,11,1544,50517,7.27E-06
1162296,6,16095,35966,0.000430589
10000,1,32769,19292,0.000796693
909016,10,14323,37738,0.000129226
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
588000,5,25734,26327,0.000676808
698000,7,19786,32275,0.000332172
0,0,52060,1,1.42E-07
2050000,8,5148,46913,8.87E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
156000,2,29161,22900,0.000698945
1493315,7,9135,42926,0.000243083
3845812,10,1317,50744,7.14E-06
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
910000,6,21326,30735,0.000453281
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
16400,1,32468,19593,0.000832979
779101,13,11758,40303,6.49E-05
1004900,8,16110,35951,0.000285058
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
427000.09,11,13973,38088,0.000121716
1386226,26,2530,49531,1.99E-05
1099000,12,10334,41727,0.000131555
1003000,19,6320,45741,8.57E-05
1389270,10,8126,43935,0.000125313
992401,25,3898,48163,4.16E-05
400000,1,28470,23591,0.000662684
800000,13,11720,40341,6.33E-05
252814,7,20506,31555,0.000376148
0,0,52060,1,1.42E-07
6000,1,32980,19081,0.000826596
1611500,22,2399,49662,3.93E-05
688136,33,2440,49621,6.08E-05
1622200,5,9938,42123,0.000268908
759500,5,25143,26918,0.000656436
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
22000,2,30208,21853,0.000683376
1020000,4,22824,29237,0.000714752
0,0,52060,1,1.42E-07
56000,1,31453,20608,0.00079631
819170,13,11680,40381,6.16E-05
1377610,12,7216,44845,9.71E-05
1414000,5,12916,39145,0.000382045
1001000,5,22919,29142,0.000726366
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1099000,12,10334,41727,0.000131555
37811,3,29031,23030,0.000682797
0,0,52060,1,1.42E-07
1524304,39,1399,50662,1.05E-05
0,0,52060,1,1.42E-07
1140000,24,3671,48390,3.01E-05
0,0,52060,1,1.42E-07
18429,3,29075,22986,0.000688239
1296805,28,2470,49591,2.88E-05
0,0,52060,1,1.42E-07
5935500,10,467,51594,1.26E-05
1693187,11,5413,46648,0.000107483
0,0,52060,1,1.42E-07
1119000,6,17103,34958,0.000484581
0,0,52060,1,1.42E-07
177642,6,23308,28753,0.000479249
0,0,52060,1,1.42E-07
2070000,8,5066,46995,8.32E-05
200000,1,29742,22319,0.000722787
100000,1,30868,21193,0.000820987
0,0,52060,1,1.42E-07
807000,9,16025,36036,0.000180312
1180000,6,15728,36333,0.000394896
885000,11,13336,38725,0.000110602
3425811,40,365,51696,6.86E-06
1157000,21,4671,47390,7.34E-05
